   48.1  20857  -64.9                         271      5  495.6         495.6
   48.0  20870  -64.9                         270      5  496.0         496.0
   46.0  21136  -64.0                         220     10  504.0         504.0
   45.0  21272  -63.6                         240     14  508.2         508.2
   44.0  21412  -63.2                         230     11  512.5         512.5
   43.0  21556  -62.8                         265     10  517.0         517.0
   42.0  21702  -62.3                         245     16  521.5         521.5
   39.0  22164  -60.9                         300     17  536.3         536.3
   37.0  22492  -59.9                         305     22  547.0         547.0
   35.0  22838  -58.9                         310     10  558.5         558.5
   34.0  23019  -58.3                         315      6  564.6         564.6
   32.0  23397  -57.1                         315     14  577.5         577.5
   30.3  23737  -56.1                         277      9  589.4         589.4
   30.0  23800  -56.1                         270      8  591.1         591.1
   29.0  24016  -56.5                         215     10  595.8         595.8
   27.0  24470  -57.3                         270     10  605.9         605.9
   26.9  24494  -57.3                         270     11  606.5         606.5
   26.0  24713  -56.6                         265     16  614.3         614.3
   24.0  25228  -55.1                         300     25  633.0         633.0
   21.0  26086  -52.5                         300     21  665.5         665.5
   20.0  26400  -51.5                         270     25  677.8         677.8
   19.5  26565  -49.5                         270     26  688.9         688.9
   19.0  26735  -49.4                         270     28  694.4         694.4
   18.0  27089  -49.1                         260     34  706.1         706.1
   17.0  27463  -48.8                         285     37  718.6         718.6
   16.0  27860  -48.5                         270     37  732.2         732.2
   14.8  28371  -48.1                         279     43  750.0         750.0
   14.0  28738  -47.8                         285     48  763.1         763.1
   12.0  29755  -46.9                         275     44  800.6         800.6
   11.2  30210  -46.5                         290     61  818.0         818.0
   11.0  30329  -46.4                         290     61  822.6         822.6
   10.5  30636  -46.1                         283     56  834.6         834.6
   10.0  30960  -45.5                         275     50  848.6         848.6
    9.4  31376  -41.9                                     877.4         877.4
    8.4  32133  -44.3                                     896.6         896.6
    6.9  33472  -37.1                                     978.3         978.3
